"","ID","N","AR","interest"
"6026",6026,100,0,0
"6027",6027,150,0.75,1
"6028",6028,150,0,0
"6029",6029,200,0.75,1
"6030",6030,200,0,0
"6031",6031,300,0.75,1
"6032",6032,300,0,0
"6033",6033,400,0.75,1
"6034",6034,400,0,0
"6035",6035,500,0.75,1
"6036",6036,500,0,0
"6037",6037,100,0.9,1
"6038",6038,100,0,0
"6039",6039,150,0.9,1
"6040",6040,150,0,0
"6041",6041,200,0.9,1
"6042",6042,200,0,0
"6043",6043,300,0.9,1
"6044",6044,300,0,0
"6045",6045,400,0.9,1
"6046",6046,400,0,0
"6047",6047,500,0.9,1
"6048",6048,500,0,0
"6049",6049,100,-0.9,1
"6050",6050,100,0,0
"6051",6051,150,-0.9,1
"6052",6052,150,0,0
"6053",6053,200,-0.9,1
"6054",6054,200,0,0
"6055",6055,300,-0.9,1
"6056",6056,300,0,0
"6057",6057,400,-0.9,1
"6058",6058,400,0,0
"6059",6059,500,-0.9,1
"6060",6060,500,0,0
"6061",6061,100,-0.75,1
"6062",6062,100,0,0
"6063",6063,150,-0.75,1
"6064",6064,150,0,0
"6065",6065,200,-0.75,1
"6066",6066,200,0,0
"6067",6067,300,-0.75,1
"6068",6068,300,0,0
"6069",6069,400,-0.75,1
"6070",6070,400,0,0
"6071",6071,500,-0.75,1
"6072",6072,500,0,0
"6073",6073,100,-0.5,1
"6074",6074,100,0,0
"6075",6075,150,-0.5,1
"6076",6076,150,0,0
"6077",6077,200,-0.5,1
"6078",6078,200,0,0
"6079",6079,300,-0.5,1
"6080",6080,300,0,0
"6081",6081,400,-0.5,1
"6082",6082,400,0,0
"6083",6083,500,-0.5,1
"6084",6084,500,0,0
"6085",6085,100,0.5,1
"6086",6086,100,0,0
"6087",6087,150,0.5,1
"6088",6088,150,0,0
"6089",6089,200,0.5,1
"6090",6090,200,0,0
"6091",6091,300,0.5,1
"6092",6092,300,0,0
"6093",6093,400,0.5,1
"6094",6094,400,0,0
"6095",6095,500,0.5,1
"6096",6096,500,0,0
"6097",6097,100,0.75,1
"6098",6098,100,0,0
"6099",6099,150,0.75,1
"6100",6100,150,0,0
"6101",6101,200,0.75,1
"6102",6102,200,0,0
"6103",6103,300,0.75,1
"6104",6104,300,0,0
"6105",6105,400,0.75,1
"6106",6106,400,0,0
"6107",6107,500,0.75,1
"6108",6108,500,0,0
"6109",6109,100,0.9,1
"6110",6110,100,0,0
"6111",6111,150,0.9,1
"6112",6112,150,0,0
"6113",6113,200,0.9,1
"6114",6114,200,0,0
"6115",6115,300,0.9,1
"6116",6116,300,0,0
"6117",6117,400,0.9,1
"6118",6118,400,0,0
"6119",6119,500,0.9,1
"6120",6120,500,0,0
"6121",6121,100,-0.9,1
"6122",6122,100,0,0
"6123",6123,150,-0.9,1
"6124",6124,150,0,0
"6125",6125,200,-0.9,1
"6126",6126,200,0,0
"6127",6127,300,-0.9,1
"6128",6128,300,0,0
"6129",6129,400,-0.9,1
"6130",6130,400,0,0
"6131",6131,500,-0.9,1
"6132",6132,500,0,0
"6133",6133,100,-0.75,1
"6134",6134,100,0,0
"6135",6135,150,-0.75,1
"6136",6136,150,0,0
"6137",6137,200,-0.75,1
"6138",6138,200,0,0
"6139",6139,300,-0.75,1
"6140",6140,300,0,0
"6141",6141,400,-0.75,1
"6142",6142,400,0,0
"6143",6143,500,-0.75,1
"6144",6144,500,0,0
"6145",6145,100,-0.5,1
"6146",6146,100,0,0
"6147",6147,150,-0.5,1
"6148",6148,150,0,0
"6149",6149,200,-0.5,1
"6150",6150,200,0,0
"6151",6151,300,-0.5,1
"6152",6152,300,0,0
"6153",6153,400,-0.5,1
"6154",6154,400,0,0
"6155",6155,500,-0.5,1
"6156",6156,500,0,0
"6157",6157,100,0.5,1
"6158",6158,100,0,0
"6159",6159,150,0.5,1
"6160",6160,150,0,0
"6161",6161,200,0.5,1
"6162",6162,200,0,0
"6163",6163,300,0.5,1
"6164",6164,300,0,0
"6165",6165,400,0.5,1
"6166",6166,400,0,0
"6167",6167,500,0.5,1
"6168",6168,500,0,0
"6169",6169,100,0.75,1
"6170",6170,100,0,0
"6171",6171,150,0.75,1
"6172",6172,150,0,0
"6173",6173,200,0.75,1
"6174",6174,200,0,0
"6175",6175,300,0.75,1
"6176",6176,300,0,0
"6177",6177,400,0.75,1
"6178",6178,400,0,0
"6179",6179,500,0.75,1
"6180",6180,500,0,0
"6181",6181,100,0.9,1
"6182",6182,100,0,0
"6183",6183,150,0.9,1
"6184",6184,150,0,0
"6185",6185,200,0.9,1
"6186",6186,200,0,0
"6187",6187,300,0.9,1
"6188",6188,300,0,0
"6189",6189,400,0.9,1
"6190",6190,400,0,0
"6191",6191,500,0.9,1
"6192",6192,500,0,0
"6193",6193,100,-0.9,1
"6194",6194,100,0,0
"6195",6195,150,-0.9,1
"6196",6196,150,0,0
"6197",6197,200,-0.9,1
"6198",6198,200,0,0
"6199",6199,300,-0.9,1
"6200",6200,300,0,0
"6201",6201,400,-0.9,1
"6202",6202,400,0,0
"6203",6203,500,-0.9,1
"6204",6204,500,0,0
"6205",6205,100,-0.75,1
"6206",6206,100,0,0
"6207",6207,150,-0.75,1
"6208",6208,150,0,0
"6209",6209,200,-0.75,1
"6210",6210,200,0,0
"6211",6211,300,-0.75,1
"6212",6212,300,0,0
"6213",6213,400,-0.75,1
"6214",6214,400,0,0
"6215",6215,500,-0.75,1
"6216",6216,500,0,0
"6217",6217,100,-0.5,1
"6218",6218,100,0,0
"6219",6219,150,-0.5,1
"6220",6220,150,0,0
"6221",6221,200,-0.5,1
"6222",6222,200,0,0
"6223",6223,300,-0.5,1
"6224",6224,300,0,0
"6225",6225,400,-0.5,1
"6226",6226,400,0,0
"6227",6227,500,-0.5,1
"6228",6228,500,0,0
"6229",6229,100,0.5,1
"6230",6230,100,0,0
"6231",6231,150,0.5,1
"6232",6232,150,0,0
"6233",6233,200,0.5,1
"6234",6234,200,0,0
"6235",6235,300,0.5,1
"6236",6236,300,0,0
"6237",6237,400,0.5,1
"6238",6238,400,0,0
"6239",6239,500,0.5,1
"6240",6240,500,0,0
"6241",6241,100,0.75,1
"6242",6242,100,0,0
"6243",6243,150,0.75,1
"6244",6244,150,0,0
"6245",6245,200,0.75,1
"6246",6246,200,0,0
"6247",6247,300,0.75,1
"6248",6248,300,0,0
"6249",6249,400,0.75,1
"6250",6250,400,0,0
"6251",6251,500,0.75,1
"6252",6252,500,0,0
"6253",6253,100,0.9,1
"6254",6254,100,0,0
"6255",6255,150,0.9,1
"6256",6256,150,0,0
"6257",6257,200,0.9,1
"6258",6258,200,0,0
"6259",6259,300,0.9,1
"6260",6260,300,0,0
"6261",6261,400,0.9,1
"6262",6262,400,0,0
"6263",6263,500,0.9,1
"6264",6264,500,0,0
"6265",6265,100,-0.9,1
"6266",6266,100,0,0
"6267",6267,150,-0.9,1
"6268",6268,150,0,0
"6269",6269,200,-0.9,1
"6270",6270,200,0,0
"6271",6271,300,-0.9,1
"6272",6272,300,0,0
"6273",6273,400,-0.9,1
"6274",6274,400,0,0
"6275",6275,500,-0.9,1
"6276",6276,500,0,0
"6277",6277,100,-0.75,1
"6278",6278,100,0,0
"6279",6279,150,-0.75,1
"6280",6280,150,0,0
"6281",6281,200,-0.75,1
"6282",6282,200,0,0
"6283",6283,300,-0.75,1
"6284",6284,300,0,0
"6285",6285,400,-0.75,1
"6286",6286,400,0,0
"6287",6287,500,-0.75,1
"6288",6288,500,0,0
"6289",6289,100,-0.5,1
"6290",6290,100,0,0
"6291",6291,150,-0.5,1
"6292",6292,150,0,0
"6293",6293,200,-0.5,1
"6294",6294,200,0,0
"6295",6295,300,-0.5,1
"6296",6296,300,0,0
"6297",6297,400,-0.5,1
"6298",6298,400,0,0
"6299",6299,500,-0.5,1
"6300",6300,500,0,0
"6301",6301,100,0.5,1
"6302",6302,100,0,0
"6303",6303,150,0.5,1
"6304",6304,150,0,0
"6305",6305,200,0.5,1
"6306",6306,200,0,0
"6307",6307,300,0.5,1
"6308",6308,300,0,0
"6309",6309,400,0.5,1
"6310",6310,400,0,0
"6311",6311,500,0.5,1
"6312",6312,500,0,0
"6313",6313,100,0.75,1
"6314",6314,100,0,0
"6315",6315,150,0.75,1
"6316",6316,150,0,0
"6317",6317,200,0.75,1
"6318",6318,200,0,0
"6319",6319,300,0.75,1
"6320",6320,300,0,0
"6321",6321,400,0.75,1
"6322",6322,400,0,0
"6323",6323,500,0.75,1
"6324",6324,500,0,0
"6325",6325,100,0.9,1
"6326",6326,100,0,0
"6327",6327,150,0.9,1
"6328",6328,150,0,0
"6329",6329,200,0.9,1
"6330",6330,200,0,0
"6331",6331,300,0.9,1
"6332",6332,300,0,0
"6333",6333,400,0.9,1
"6334",6334,400,0,0
"6335",6335,500,0.9,1
"6336",6336,500,0,0
"6337",6337,100,-0.9,1
"6338",6338,100,0,0
"6339",6339,150,-0.9,1
"6340",6340,150,0,0
"6341",6341,200,-0.9,1
"6342",6342,200,0,0
"6343",6343,300,-0.9,1
"6344",6344,300,0,0
"6345",6345,400,-0.9,1
"6346",6346,400,0,0
"6347",6347,500,-0.9,1
"6348",6348,500,0,0
"6349",6349,100,-0.75,1
"6350",6350,100,0,0
"6351",6351,150,-0.75,1
"6352",6352,150,0,0
"6353",6353,200,-0.75,1
"6354",6354,200,0,0
"6355",6355,300,-0.75,1
"6356",6356,300,0,0
"6357",6357,400,-0.75,1
"6358",6358,400,0,0
"6359",6359,500,-0.75,1
"6360",6360,500,0,0
"6361",6361,100,-0.5,1
"6362",6362,100,0,0
"6363",6363,150,-0.5,1
"6364",6364,150,0,0
"6365",6365,200,-0.5,1
"6366",6366,200,0,0
"6367",6367,300,-0.5,1
"6368",6368,300,0,0
"6369",6369,400,-0.5,1
"6370",6370,400,0,0
"6371",6371,500,-0.5,1
"6372",6372,500,0,0
"6373",6373,100,0.5,1
"6374",6374,100,0,0
"6375",6375,150,0.5,1
"6376",6376,150,0,0
"6377",6377,200,0.5,1
"6378",6378,200,0,0
"6379",6379,300,0.5,1
"6380",6380,300,0,0
"6381",6381,400,0.5,1
"6382",6382,400,0,0
"6383",6383,500,0.5,1
"6384",6384,500,0,0
"6385",6385,100,0.75,1
"6386",6386,100,0,0
"6387",6387,150,0.75,1
"6388",6388,150,0,0
"6389",6389,200,0.75,1
"6390",6390,200,0,0
"6391",6391,300,0.75,1
"6392",6392,300,0,0
"6393",6393,400,0.75,1
"6394",6394,400,0,0
"6395",6395,500,0.75,1
"6396",6396,500,0,0
"6397",6397,100,0.9,1
"6398",6398,100,0,0
"6399",6399,150,0.9,1
"6400",6400,150,0,0
"6401",6401,200,0.9,1
"6402",6402,200,0,0
"6403",6403,300,0.9,1
"6404",6404,300,0,0
"6405",6405,400,0.9,1
"6406",6406,400,0,0
"6407",6407,500,0.9,1
"6408",6408,500,0,0
"6409",6409,100,-0.9,1
"6410",6410,100,0,0
"6411",6411,150,-0.9,1
"6412",6412,150,0,0
"6413",6413,200,-0.9,1
"6414",6414,200,0,0
"6415",6415,300,-0.9,1
"6416",6416,300,0,0
"6417",6417,400,-0.9,1
"6418",6418,400,0,0
"6419",6419,500,-0.9,1
"6420",6420,500,0,0
"6421",6421,100,-0.75,1
"6422",6422,100,0,0
"6423",6423,150,-0.75,1
"6424",6424,150,0,0
"6425",6425,200,-0.75,1
"6426",6426,200,0,0
"6427",6427,300,-0.75,1
"6428",6428,300,0,0
"6429",6429,400,-0.75,1
"6430",6430,400,0,0
"6431",6431,500,-0.75,1
"6432",6432,500,0,0
"6433",6433,100,-0.5,1
"6434",6434,100,0,0
"6435",6435,150,-0.5,1
"6436",6436,150,0,0
"6437",6437,200,-0.5,1
"6438",6438,200,0,0
"6439",6439,300,-0.5,1
"6440",6440,300,0,0
"6441",6441,400,-0.5,1
"6442",6442,400,0,0
"6443",6443,500,-0.5,1
"6444",6444,500,0,0
"6445",6445,100,0.5,1
"6446",6446,100,0,0
"6447",6447,150,0.5,1
"6448",6448,150,0,0
"6449",6449,200,0.5,1
"6450",6450,200,0,0
"6451",6451,300,0.5,1
"6452",6452,300,0,0
"6453",6453,400,0.5,1
"6454",6454,400,0,0
"6455",6455,500,0.5,1
"6456",6456,500,0,0
"6457",6457,100,0.75,1
"6458",6458,100,0,0
"6459",6459,150,0.75,1
"6460",6460,150,0,0
"6461",6461,200,0.75,1
"6462",6462,200,0,0
"6463",6463,300,0.75,1
"6464",6464,300,0,0
"6465",6465,400,0.75,1
"6466",6466,400,0,0
"6467",6467,500,0.75,1
"6468",6468,500,0,0
"6469",6469,100,0.9,1
"6470",6470,100,0,0
"6471",6471,150,0.9,1
"6472",6472,150,0,0
"6473",6473,200,0.9,1
"6474",6474,200,0,0
"6475",6475,300,0.9,1
"6476",6476,300,0,0
"6477",6477,400,0.9,1
"6478",6478,400,0,0
"6479",6479,500,0.9,1
"6480",6480,500,0,0
"6481",6481,100,-0.9,1
"6482",6482,100,0,0
"6483",6483,150,-0.9,1
"6484",6484,150,0,0
"6485",6485,200,-0.9,1
"6486",6486,200,0,0
"6487",6487,300,-0.9,1
"6488",6488,300,0,0
"6489",6489,400,-0.9,1
"6490",6490,400,0,0
"6491",6491,500,-0.9,1
"6492",6492,500,0,0
"6493",6493,100,-0.75,1
"6494",6494,100,0,0
"6495",6495,150,-0.75,1
"6496",6496,150,0,0
"6497",6497,200,-0.75,1
"6498",6498,200,0,0
"6499",6499,300,-0.75,1
"6500",6500,300,0,0
"6501",6501,400,-0.75,1
"6502",6502,400,0,0
"6503",6503,500,-0.75,1
"6504",6504,500,0,0
"6505",6505,100,-0.5,1
"6506",6506,100,0,0
"6507",6507,150,-0.5,1
"6508",6508,150,0,0
"6509",6509,200,-0.5,1
"6510",6510,200,0,0
"6511",6511,300,-0.5,1
"6512",6512,300,0,0
"6513",6513,400,-0.5,1
"6514",6514,400,0,0
"6515",6515,500,-0.5,1
"6516",6516,500,0,0
"6517",6517,100,0.5,1
"6518",6518,100,0,0
"6519",6519,150,0.5,1
"6520",6520,150,0,0
"6521",6521,200,0.5,1
"6522",6522,200,0,0
"6523",6523,300,0.5,1
"6524",6524,300,0,0
"6525",6525,400,0.5,1
"6526",6526,400,0,0
"6527",6527,500,0.5,1
"6528",6528,500,0,0
"6529",6529,100,0.75,1
"6530",6530,100,0,0
"6531",6531,150,0.75,1
"6532",6532,150,0,0
"6533",6533,200,0.75,1
"6534",6534,200,0,0
"6535",6535,300,0.75,1
"6536",6536,300,0,0
"6537",6537,400,0.75,1
"6538",6538,400,0,0
"6539",6539,500,0.75,1
"6540",6540,500,0,0
"6541",6541,100,0.9,1
"6542",6542,100,0,0
"6543",6543,150,0.9,1
"6544",6544,150,0,0
"6545",6545,200,0.9,1
"6546",6546,200,0,0
"6547",6547,300,0.9,1
"6548",6548,300,0,0
"6549",6549,400,0.9,1
"6550",6550,400,0,0
"6551",6551,500,0.9,1
"6552",6552,500,0,0
"6553",6553,100,-0.9,1
"6554",6554,100,0,0
"6555",6555,150,-0.9,1
"6556",6556,150,0,0
"6557",6557,200,-0.9,1
"6558",6558,200,0,0
"6559",6559,300,-0.9,1
"6560",6560,300,0,0
"6561",6561,400,-0.9,1
"6562",6562,400,0,0
"6563",6563,500,-0.9,1
"6564",6564,500,0,0
"6565",6565,100,-0.75,1
"6566",6566,100,0,0
"6567",6567,150,-0.75,1
"6568",6568,150,0,0
"6569",6569,200,-0.75,1
"6570",6570,200,0,0
"6571",6571,300,-0.75,1
"6572",6572,300,0,0
"6573",6573,400,-0.75,1
"6574",6574,400,0,0
"6575",6575,500,-0.75,1
"6576",6576,500,0,0
"6577",6577,100,-0.5,1
"6578",6578,100,0,0
"6579",6579,150,-0.5,1
"6580",6580,150,0,0
"6581",6581,200,-0.5,1
"6582",6582,200,0,0
"6583",6583,300,-0.5,1
"6584",6584,300,0,0
"6585",6585,400,-0.5,1
"6586",6586,400,0,0
"6587",6587,500,-0.5,1
"6588",6588,500,0,0
"6589",6589,100,0.5,1
"6590",6590,100,0,0
"6591",6591,150,0.5,1
"6592",6592,150,0,0
"6593",6593,200,0.5,1
"6594",6594,200,0,0
"6595",6595,300,0.5,1
"6596",6596,300,0,0
"6597",6597,400,0.5,1
"6598",6598,400,0,0
"6599",6599,500,0.5,1
"6600",6600,500,0,0
"6601",6601,100,0.75,1
"6602",6602,100,0,0
"6603",6603,150,0.75,1
"6604",6604,150,0,0
"6605",6605,200,0.75,1
"6606",6606,200,0,0
"6607",6607,300,0.75,1
"6608",6608,300,0,0
"6609",6609,400,0.75,1
"6610",6610,400,0,0
"6611",6611,500,0.75,1
"6612",6612,500,0,0
"6613",6613,100,0.9,1
"6614",6614,100,0,0
"6615",6615,150,0.9,1
"6616",6616,150,0,0
"6617",6617,200,0.9,1
"6618",6618,200,0,0
"6619",6619,300,0.9,1
"6620",6620,300,0,0
"6621",6621,400,0.9,1
"6622",6622,400,0,0
"6623",6623,500,0.9,1
"6624",6624,500,0,0
"6625",6625,100,-0.9,1
"6626",6626,100,0,0
"6627",6627,150,-0.9,1
"6628",6628,150,0,0
"6629",6629,200,-0.9,1
"6630",6630,200,0,0
"6631",6631,300,-0.9,1
"6632",6632,300,0,0
"6633",6633,400,-0.9,1
"6634",6634,400,0,0
"6635",6635,500,-0.9,1
"6636",6636,500,0,0
"6637",6637,100,-0.75,1
"6638",6638,100,0,0
"6639",6639,150,-0.75,1
"6640",6640,150,0,0
"6641",6641,200,-0.75,1
"6642",6642,200,0,0
"6643",6643,300,-0.75,1
"6644",6644,300,0,0
"6645",6645,400,-0.75,1
"6646",6646,400,0,0
"6647",6647,500,-0.75,1
"6648",6648,500,0,0
"6649",6649,100,-0.5,1
"6650",6650,100,0,0
"6651",6651,150,-0.5,1
"6652",6652,150,0,0
"6653",6653,200,-0.5,1
"6654",6654,200,0,0
"6655",6655,300,-0.5,1
"6656",6656,300,0,0
"6657",6657,400,-0.5,1
"6658",6658,400,0,0
"6659",6659,500,-0.5,1
"6660",6660,500,0,0
"6661",6661,100,0.5,1
"6662",6662,100,0,0
"6663",6663,150,0.5,1
"6664",6664,150,0,0
"6665",6665,200,0.5,1
"6666",6666,200,0,0
"6667",6667,300,0.5,1
"6668",6668,300,0,0
"6669",6669,400,0.5,1
"6670",6670,400,0,0
"6671",6671,500,0.5,1
"6672",6672,500,0,0
"6673",6673,100,0.75,1
"6674",6674,100,0,0
"6675",6675,150,0.75,1
"6676",6676,150,0,0
"6677",6677,200,0.75,1
"6678",6678,200,0,0
"6679",6679,300,0.75,1
"6680",6680,300,0,0
"6681",6681,400,0.75,1
"6682",6682,400,0,0
"6683",6683,500,0.75,1
"6684",6684,500,0,0
"6685",6685,100,0.9,1
"6686",6686,100,0,0
"6687",6687,150,0.9,1
"6688",6688,150,0,0
"6689",6689,200,0.9,1
"6690",6690,200,0,0
"6691",6691,300,0.9,1
"6692",6692,300,0,0
"6693",6693,400,0.9,1
"6694",6694,400,0,0
"6695",6695,500,0.9,1
"6696",6696,500,0,0
"6697",6697,100,-0.9,1
"6698",6698,100,0,0
"6699",6699,150,-0.9,1
"6700",6700,150,0,0
"6701",6701,200,-0.9,1
"6702",6702,200,0,0
"6703",6703,300,-0.9,1
"6704",6704,300,0,0
"6705",6705,400,-0.9,1
"6706",6706,400,0,0
"6707",6707,500,-0.9,1
"6708",6708,500,0,0
"6709",6709,100,-0.75,1
"6710",6710,100,0,0
"6711",6711,150,-0.75,1
"6712",6712,150,0,0
"6713",6713,200,-0.75,1
"6714",6714,200,0,0
"6715",6715,300,-0.75,1
"6716",6716,300,0,0
"6717",6717,400,-0.75,1
"6718",6718,400,0,0
"6719",6719,500,-0.75,1
"6720",6720,500,0,0
"6721",6721,100,-0.5,1
"6722",6722,100,0,0
"6723",6723,150,-0.5,1
"6724",6724,150,0,0
"6725",6725,200,-0.5,1
"6726",6726,200,0,0
"6727",6727,300,-0.5,1
"6728",6728,300,0,0
"6729",6729,400,-0.5,1
"6730",6730,400,0,0
"6731",6731,500,-0.5,1
"6732",6732,500,0,0
"6733",6733,100,0.5,1
"6734",6734,100,0,0
"6735",6735,150,0.5,1
"6736",6736,150,0,0
"6737",6737,200,0.5,1
"6738",6738,200,0,0
"6739",6739,300,0.5,1
"6740",6740,300,0,0
"6741",6741,400,0.5,1
"6742",6742,400,0,0
"6743",6743,500,0.5,1
"6744",6744,500,0,0
"6745",6745,100,0.75,1
"6746",6746,100,0,0
"6747",6747,150,0.75,1
"6748",6748,150,0,0
"6749",6749,200,0.75,1
"6750",6750,200,0,0
"6751",6751,300,0.75,1
"6752",6752,300,0,0
"6753",6753,400,0.75,1
"6754",6754,400,0,0
"6755",6755,500,0.75,1
"6756",6756,500,0,0
"6757",6757,100,0.9,1
"6758",6758,100,0,0
"6759",6759,150,0.9,1
"6760",6760,150,0,0
"6761",6761,200,0.9,1
"6762",6762,200,0,0
"6763",6763,300,0.9,1
"6764",6764,300,0,0
"6765",6765,400,0.9,1
"6766",6766,400,0,0
"6767",6767,500,0.9,1
"6768",6768,500,0,0
"6769",6769,100,-0.9,1
"6770",6770,100,0,0
"6771",6771,150,-0.9,1
"6772",6772,150,0,0
"6773",6773,200,-0.9,1
"6774",6774,200,0,0
"6775",6775,300,-0.9,1
"6776",6776,300,0,0
"6777",6777,400,-0.9,1
"6778",6778,400,0,0
"6779",6779,500,-0.9,1
"6780",6780,500,0,0
"6781",6781,100,-0.75,1
"6782",6782,100,0,0
"6783",6783,150,-0.75,1
"6784",6784,150,0,0
"6785",6785,200,-0.75,1
"6786",6786,200,0,0
"6787",6787,300,-0.75,1
"6788",6788,300,0,0
"6789",6789,400,-0.75,1
"6790",6790,400,0,0
"6791",6791,500,-0.75,1
"6792",6792,500,0,0
"6793",6793,100,-0.5,1
"6794",6794,100,0,0
"6795",6795,150,-0.5,1
"6796",6796,150,0,0
"6797",6797,200,-0.5,1
"6798",6798,200,0,0
"6799",6799,300,-0.5,1
"6800",6800,300,0,0
"6801",6801,400,-0.5,1
"6802",6802,400,0,0
"6803",6803,500,-0.5,1
"6804",6804,500,0,0
"6805",6805,100,0.5,1
"6806",6806,100,0,0
"6807",6807,150,0.5,1
"6808",6808,150,0,0
"6809",6809,200,0.5,1
"6810",6810,200,0,0
"6811",6811,300,0.5,1
"6812",6812,300,0,0
"6813",6813,400,0.5,1
"6814",6814,400,0,0
"6815",6815,500,0.5,1
"6816",6816,500,0,0
"6817",6817,100,0.75,1
"6818",6818,100,0,0
"6819",6819,150,0.75,1
"6820",6820,150,0,0
"6821",6821,200,0.75,1
"6822",6822,200,0,0
"6823",6823,300,0.75,1
"6824",6824,300,0,0
"6825",6825,400,0.75,1
"6826",6826,400,0,0
"6827",6827,500,0.75,1
"6828",6828,500,0,0
"6829",6829,100,0.9,1
"6830",6830,100,0,0
"6831",6831,150,0.9,1
"6832",6832,150,0,0
"6833",6833,200,0.9,1
"6834",6834,200,0,0
"6835",6835,300,0.9,1
"6836",6836,300,0,0
"6837",6837,400,0.9,1
"6838",6838,400,0,0
"6839",6839,500,0.9,1
"6840",6840,500,0,0
"6841",6841,100,-0.9,1
"6842",6842,100,0,0
"6843",6843,150,-0.9,1
"6844",6844,150,0,0
"6845",6845,200,-0.9,1
"6846",6846,200,0,0
"6847",6847,300,-0.9,1
"6848",6848,300,0,0
"6849",6849,400,-0.9,1
"6850",6850,400,0,0
"6851",6851,500,-0.9,1
"6852",6852,500,0,0
"6853",6853,100,-0.75,1
"6854",6854,100,0,0
"6855",6855,150,-0.75,1
"6856",6856,150,0,0
"6857",6857,200,-0.75,1
"6858",6858,200,0,0
"6859",6859,300,-0.75,1
"6860",6860,300,0,0
"6861",6861,400,-0.75,1
"6862",6862,400,0,0
"6863",6863,500,-0.75,1
"6864",6864,500,0,0
"6865",6865,100,-0.5,1
"6866",6866,100,0,0
"6867",6867,150,-0.5,1
"6868",6868,150,0,0
"6869",6869,200,-0.5,1
"6870",6870,200,0,0
"6871",6871,300,-0.5,1
"6872",6872,300,0,0
"6873",6873,400,-0.5,1
"6874",6874,400,0,0
"6875",6875,500,-0.5,1
"6876",6876,500,0,0
"6877",6877,100,0.5,1
"6878",6878,100,0,0
"6879",6879,150,0.5,1
"6880",6880,150,0,0
"6881",6881,200,0.5,1
"6882",6882,200,0,0
"6883",6883,300,0.5,1
"6884",6884,300,0,0
"6885",6885,400,0.5,1
"6886",6886,400,0,0
"6887",6887,500,0.5,1
"6888",6888,500,0,0
"6889",6889,100,0.75,1
"6890",6890,100,0,0
"6891",6891,150,0.75,1
"6892",6892,150,0,0
"6893",6893,200,0.75,1
"6894",6894,200,0,0
"6895",6895,300,0.75,1
"6896",6896,300,0,0
"6897",6897,400,0.75,1
"6898",6898,400,0,0
"6899",6899,500,0.75,1
"6900",6900,500,0,0
"6901",6901,100,0.9,1
"6902",6902,100,0,0
"6903",6903,150,0.9,1
"6904",6904,150,0,0
"6905",6905,200,0.9,1
"6906",6906,200,0,0
"6907",6907,300,0.9,1
"6908",6908,300,0,0
"6909",6909,400,0.9,1
"6910",6910,400,0,0
"6911",6911,500,0.9,1
"6912",6912,500,0,0
"6913",6913,100,-0.9,1
"6914",6914,100,0,0
"6915",6915,150,-0.9,1
"6916",6916,150,0,0
"6917",6917,200,-0.9,1
"6918",6918,200,0,0
"6919",6919,300,-0.9,1
"6920",6920,300,0,0
"6921",6921,400,-0.9,1
"6922",6922,400,0,0
"6923",6923,500,-0.9,1
"6924",6924,500,0,0
"6925",6925,100,-0.75,1
"6926",6926,100,0,0
"6927",6927,150,-0.75,1
"6928",6928,150,0,0
"6929",6929,200,-0.75,1
"6930",6930,200,0,0
"6931",6931,300,-0.75,1
"6932",6932,300,0,0
"6933",6933,400,-0.75,1
"6934",6934,400,0,0
"6935",6935,500,-0.75,1
"6936",6936,500,0,0
"6937",6937,100,-0.5,1
"6938",6938,100,0,0
"6939",6939,150,-0.5,1
"6940",6940,150,0,0
"6941",6941,200,-0.5,1
"6942",6942,200,0,0
"6943",6943,300,-0.5,1
"6944",6944,300,0,0
"6945",6945,400,-0.5,1
"6946",6946,400,0,0
"6947",6947,500,-0.5,1
"6948",6948,500,0,0
"6949",6949,100,0.5,1
"6950",6950,100,0,0
"6951",6951,150,0.5,1
"6952",6952,150,0,0
"6953",6953,200,0.5,1
"6954",6954,200,0,0
"6955",6955,300,0.5,1
"6956",6956,300,0,0
"6957",6957,400,0.5,1
"6958",6958,400,0,0
"6959",6959,500,0.5,1
"6960",6960,500,0,0
"6961",6961,100,0.75,1
"6962",6962,100,0,0
"6963",6963,150,0.75,1
"6964",6964,150,0,0
"6965",6965,200,0.75,1
"6966",6966,200,0,0
"6967",6967,300,0.75,1
"6968",6968,300,0,0
"6969",6969,400,0.75,1
"6970",6970,400,0,0
"6971",6971,500,0.75,1
"6972",6972,500,0,0
"6973",6973,100,0.9,1
"6974",6974,100,0,0
"6975",6975,150,0.9,1
"6976",6976,150,0,0
"6977",6977,200,0.9,1
"6978",6978,200,0,0
"6979",6979,300,0.9,1
"6980",6980,300,0,0
"6981",6981,400,0.9,1
"6982",6982,400,0,0
"6983",6983,500,0.9,1
"6984",6984,500,0,0
"6985",6985,100,-0.9,1
"6986",6986,100,0,0
"6987",6987,150,-0.9,1
"6988",6988,150,0,0
"6989",6989,200,-0.9,1
"6990",6990,200,0,0
"6991",6991,300,-0.9,1
"6992",6992,300,0,0
"6993",6993,400,-0.9,1
"6994",6994,400,0,0
"6995",6995,500,-0.9,1
"6996",6996,500,0,0
"6997",6997,100,-0.75,1
"6998",6998,100,0,0
"6999",6999,150,-0.75,1
"7000",7000,150,0,0
"7001",7001,200,-0.75,1
"7002",7002,200,0,0
"7003",7003,300,-0.75,1
"7004",7004,300,0,0
"7005",7005,400,-0.75,1
"7006",7006,400,0,0
